"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Karnataka","Ballari","2023-11-15","2023","11","20.0901910828","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-16","2023","11","19.6617508671","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-17","2023","11","19.2648518609","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-18","2023","11","18.8926300716","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-19","2023","11","18.5664294704","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-20","2023","11","18.2489094791","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-21","2023","11","17.9526322702","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-22","2023","11","17.6916428887","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-04","2023","11","13.8903362344","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-23","2023","11","17.4309831809","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-24","2023","11","17.1958014841","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-25","2023","11","16.9690254802","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-26","2023","11","16.7716106601","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-27","2023","11","16.5703330228","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-28","2023","11","16.3668359704","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-29","2023","11","16.2334022963","NRSC VIC MODEL"
"Karnataka","Ballari","2023-11-30","2023","11","16.0504312158","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-01","2023","11","18.1047217986","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-02","2023","11","17.8493407011","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-03","2023","11","17.6199125475","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-05","2023","11","17.3050615556","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-06","2023","11","17.4134067547","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-07","2023","11","17.8607168642","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-08","2023","11","18.4930991046","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-09","2023","11","23.9757327922","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-10","2023","11","23.875678801","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-11","2023","11","23.020437933","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-12","2023","11","22.3917969008","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-13","2023","11","21.8706112404","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-14","2023","11","21.4202991982","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-15","2023","11","21.0137498097","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-16","2023","11","20.6289676821","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-17","2023","11","20.2672300952","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-18","2023","11","19.9235167957","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-19","2023","11","19.639375543","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-20","2023","11","19.3492975848","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-21","2023","11","19.0645635867","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-22","2023","11","18.7955246199","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-23","2023","11","18.5459109159","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-24","2023","11","18.3224740328","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-25","2023","11","18.2941870374","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-04","2023","11","17.4257319871","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-26","2023","11","18.1584113394","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-27","2023","11","18.0116752239","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-28","2023","11","17.885604897","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-29","2023","11","19.9465826728","NRSC VIC MODEL"
"Karnataka","Belagavi","2023-11-30","2023","11","20.6375185408","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-01","2023","11","18.4203428631","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-02","2023","11","18.2016175309","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-03","2023","11","17.9927292723","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-05","2023","11","22.3421239327","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-06","2023","11","22.3405354683","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-07","2023","11","28.541788464","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-08","2023","11","25.255360654","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-09","2023","11","25.6104710082","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-10","2023","11","24.1026536508","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-11","2023","11","23.2089679431","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-12","2023","11","22.5849077401","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-13","2023","11","22.0888565766","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-14","2023","11","21.775217427","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-15","2023","11","21.4873676475","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-16","2023","11","21.0687319631","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-17","2023","11","20.6871384127","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-18","2023","11","20.3403273032","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-19","2023","11","20.004217086","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-20","2023","11","19.6960007829","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-21","2023","11","19.4292496277","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-04","2023","11","18.2784709757","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-22","2023","11","19.1971191424","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-23","2023","11","19.5544085516","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-24","2023","11","19.2519812966","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-25","2023","11","20.5454868559","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-26","2023","11","20.2032608844","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-27","2023","11","19.9000606546","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-28","2023","11","19.6331229363","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-29","2023","11","19.3803717019","NRSC VIC MODEL"
"Karnataka","Bengaluru Rural","2023-11-30","2023","11","19.2651927147","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-01","2023","11","17.4834097358","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-02","2023","11","17.1843462246","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-03","2023","11","17.2600126825","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-05","2023","11","22.5533884672","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-06","2023","11","21.898710426","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-07","2023","11","28.7768981962","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-08","2023","11","27.2955757409","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-09","2023","11","26.9147468505","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-10","2023","11","25.7465719382","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-11","2023","11","24.7913125934","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-12","2023","11","24.0779181783","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-13","2023","11","23.4421846312","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-14","2023","11","23.0898235726","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-15","2023","11","22.6354146413","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-16","2023","11","22.0415847328","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-17","2023","11","21.4894368699","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-18","2023","11","21.0046747631","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-19","2023","11","20.5091607356","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-20","2023","11","20.0662775507","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-21","2023","11","19.6674077748","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-04","2023","11","17.409071356","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-22","2023","11","19.3068962247","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-23","2023","11","19.5971074078","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-24","2023","11","19.3267760696","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-25","2023","11","19.5726620967","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-26","2023","11","19.4579258999","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-27","2023","11","19.0799844363","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-28","2023","11","18.7536967123","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-29","2023","11","18.4730254772","NRSC VIC MODEL"
"Karnataka","Bengaluru Urban","2023-11-30","2023","11","18.3478719979","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-01","2023","11","17.9247588097","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-02","2023","11","17.804010679","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-03","2023","11","17.6864200114","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-05","2023","11","17.4841141312","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-06","2023","11","17.4525212686","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-07","2023","11","17.6843385802","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-08","2023","11","18.3709049895","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-09","2023","11","18.7305790927","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-10","2023","11","19.4745049208","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-11","2023","11","19.253248373","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-12","2023","11","19.0427837503","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-13","2023","11","18.8530999504","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-14","2023","11","18.6842064529","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-15","2023","11","18.5236047892","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-16","2023","11","18.373714083","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-17","2023","11","18.225988946","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-18","2023","11","18.0856465791","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-19","2023","11","17.9583888293","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-20","2023","11","17.8405363238","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-21","2023","11","17.7232625791","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-04","2023","11","17.5835764002","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-22","2023","11","17.6113437757","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-23","2023","11","17.5129467691","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-24","2023","11","17.4243451016","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-25","2023","11","17.6747081535","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-26","2023","11","17.5795513833","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-27","2023","11","17.7267669946","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-28","2023","11","17.6399471676","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-29","2023","11","23.4496327907","NRSC VIC MODEL"
"Karnataka","Bidar","2023-11-30","2023","11","22.3085891134","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-01","2023","11","21.0699866541","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-02","2023","11","21.1962268974","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-03","2023","11","20.8988514036","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-04","2023","11","23.7117234335","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-05","2023","11","29.6762365134","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-06","2023","11","27.0399447578","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-07","2023","11","29.4508584043","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-08","2023","11","28.1538237462","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-09","2023","11","29.3356672217","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-10","2023","11","28.550190558","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-11","2023","11","26.9707056181","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-12","2023","11","25.9711884666","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-13","2023","11","25.2533191734","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-14","2023","11","24.9042871635","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-15","2023","11","24.4801357663","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-16","2023","11","23.9741700439","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-17","2023","11","23.5210990269","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-18","2023","11","23.0905248761","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-19","2023","11","22.6750896505","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-20","2023","11","22.3089729297","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-21","2023","11","21.9520202312","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-22","2023","11","23.7171727816","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-23","2023","11","23.8498555871","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-24","2023","11","23.3737013379","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-25","2023","11","22.9461381265","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-26","2023","11","22.6829391115","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-27","2023","11","22.3196578362","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-28","2023","11","21.9600154536","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-29","2023","11","21.6443296887","NRSC VIC MODEL"
"Karnataka","Chamarajanagara","2023-11-30","2023","11","21.3887319654","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-01","2023","11","14.8279446015","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-02","2023","11","14.7236009108","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-03","2023","11","14.629798545","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-05","2023","11","19.3589858631","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-06","2023","11","19.7962594814","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-07","2023","11","28.9597904054","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-08","2023","11","25.4924854182","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-09","2023","11","26.4033762973","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-10","2023","11","24.6562769128","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-11","2023","11","23.517851792","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-12","2023","11","22.6489001165","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-13","2023","11","21.9684355932","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-14","2023","11","21.6256036475","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-15","2023","11","21.2849155697","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-16","2023","11","20.7438357048","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-17","2023","11","20.2661382173","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-18","2023","11","19.8352374665","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-19","2023","11","19.4315207289","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-20","2023","11","19.0666926037","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-21","2023","11","18.7481863376","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-22","2023","11","18.4761737604","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-04","2023","11","14.6354047327","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-23","2023","11","19.316470014","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-24","2023","11","19.0757620234","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-25","2023","11","19.5186313512","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-26","2023","11","19.1004368971","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-27","2023","11","18.7608562109","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-28","2023","11","18.4448694754","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-29","2023","11","18.1457199564","NRSC VIC MODEL"
"Karnataka","Chikkaballapura","2023-11-30","2023","11","18.5727743187","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-01","2023","11","25.2605758352","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-02","2023","11","24.4648176462","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-03","2023","11","24.0516930915","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-05","2023","11","24.8256462007","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-06","2023","11","30.7907328382","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-07","2023","11","30.3697691457","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-08","2023","11","28.8180366104","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-09","2023","11","32.8622278297","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-10","2023","11","30.809319532","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-11","2023","11","29.3128345214","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-12","2023","11","27.9647645389","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-13","2023","11","26.9392635204","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-14","2023","11","26.0234354085","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-15","2023","11","25.2792081962","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-16","2023","11","24.65106804","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-17","2023","11","24.0996161416","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-18","2023","11","23.6146530614","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-19","2023","11","23.4606899257","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-20","2023","11","23.0093898616","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-21","2023","11","22.5961143128","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-04","2023","11","24.4136361856","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-22","2023","11","22.2346939824","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-23","2023","11","21.9726761289","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-24","2023","11","22.5915929773","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-25","2023","11","22.2727793046","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-26","2023","11","21.9094531786","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-27","2023","11","21.5587956103","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-28","2023","11","21.2482400026","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-29","2023","11","23.4989634415","NRSC VIC MODEL"
"Karnataka","Chikkamagaluru","2023-11-30","2023","11","22.6755581512","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-01","2023","11","17.8732340419","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-02","2023","11","17.7424285364","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-03","2023","11","17.6262419184","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-05","2023","11","17.7655521051","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-06","2023","11","23.5576751006","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-07","2023","11","30.0041622392","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-08","2023","11","27.6727939443","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-09","2023","11","32.4079888352","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-10","2023","11","29.5689917417","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-11","2023","11","28.3005688156","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-12","2023","11","27.3598275208","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-13","2023","11","26.7659449085","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-14","2023","11","26.0919955499","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-15","2023","11","25.4993264419","NRSC VIC MODEL"
"Karnataka","Chitradurga","2023-11-16","2023","11","24.9544248203","NRSC VIC MODEL"
